TeamID,Season,WinRatio,PPG,AllowedPPG,FGPer,Turnovers,Blocks,Rebounds,Assists,PerFouls
3370,2014,0.5,72.188,70.656,0.457,19.0,2.156,40.281,15.75,19.938
3371,2014,0.581,71.032,67.677,0.395,14.29,3.258,42.323,12.452,19.419
3372,2014,0.6,67.867,61.433,0.412,17.133,4.167,41.5,13.167,18.833
3373,2014,0.29,61.548,68.839,0.354,18.032,2.742,36.742,10.742,19.968
3374,2014,0.567,67.6,68.367,0.389,15.833,2.533,40.8,14.8,18.0
3375,2014,0.259,60.481,69.63,0.384,19.222,2.074,35.556,9.481,18.778
3376,2014,0.871,73.194,55.097,0.483,14.581,7.258,40.677,14.742,15.774
3377,2014,0.567,75.4,74.633,0.423,14.667,2.667,39.7,13.967,20.767
3378,2014,0.6,67.433,59.067,0.391,15.067,5.0,45.167,13.467,17.733
3379,2014,0.8,77.5,68.967,0.462,16.433,3.033,38.933,18.233,22.2
3380,2014,0.692,71.731,70.692,0.402,18.269,2.346,40.462,12.654,23.0
3381,2014,0.69,74.0,68.31,0.438,17.241,3.69,37.586,14.586,21.966
3382,2014,0.697,61.727,60.697,0.427,15.273,2.758,35.758,10.879,15.758
3383,2014,0.633,66.733,62.133,0.422,15.267,2.5,35.4,14.333,17.667
3384,2014,0.469,82.406,85.375,0.4,18.75,3.906,42.75,14.781,25.219
3385,2014,0.688,66.625,61.812,0.433,15.344,3.25,37.906,12.0,18.812
3386,2014,0.71,72.226,63.806,0.437,12.387,3.129,37.581,16.548,19.0
3387,2014,0.414,62.0,64.31,0.379,15.0,1.897,38.552,13.586,18.483
3388,2014,0.71,77.161,71.387,0.429,15.71,3.097,41.968,12.613,18.226
3389,2014,0.1,49.5,64.2,0.36,17.733,2.233,34.133,8.833,17.4
3390,2014,0.906,77.594,60.094,0.473,12.562,3.719,43.5,17.812,16.094
3391,2014,0.781,79.844,66.75,0.464,16.594,4.906,42.062,15.906,15.188
3392,2014,0.75,65.812,59.656,0.392,15.031,1.688,41.562,11.156,18.844
3393,2014,0.71,73.484,63.871,0.398,14.097,4.387,41.194,14.323,17.097
3394,2014,0.586,66.759,63.586,0.387,17.621,2.828,40.276,13.172,18.69
3395,2014,0.562,62.938,58.062,0.394,14.125,6.156,36.625,11.094,16.0
3396,2014,0.483,64.414,64.241,0.399,17.448,3.172,39.207,13.069,18.0
3397,2014,0.844,78.938,63.469,0.462,16.562,3.812,45.875,15.656,16.969
3398,2014,0.379,68.621,73.345,0.384,16.138,2.483,39.034,11.138,21.69
3399,2014,0.379,67.345,73.69,0.427,16.379,4.345,36.207,9.862,20.172
3400,2014,0.656,69.562,59.688,0.435,18.344,4.188,44.469,14.938,20.938
3401,2014,0.75,70.25,59.0,0.451,15.625,4.906,41.156,16.25,18.281
3402,2014,0.483,63.483,68.103,0.368,15.448,2.552,36.828,10.793,20.517
3403,2014,0.207,58.759,69.552,0.374,15.379,3.345,35.241,10.586,18.172
3404,2014,0.774,84.613,71.903,0.451,12.355,2.677,35.387,16.129,19.0
3405,2014,0.5,69.5,67.531,0.398,13.875,0.812,41.406,14.438,17.812
3406,2014,0.433,59.2,64.0,0.37,15.2,2.133,40.3,10.267,17.067
3407,2014,0.379,79.103,81.379,0.39,16.379,4.069,43.069,12.759,22.276
3408,2014,0.655,68.207,63.241,0.414,16.034,4.138,41.207,16.241,17.586
3409,2014,0.429,69.536,71.429,0.418,16.071,1.357,38.571,13.929,19.429
3410,2014,0.429,63.071,67.571,0.347,14.5,2.5,37.286,11.286,18.357
3411,2014,0.625,70.562,68.406,0.437,20.5,3.625,40.25,14.625,18.688
3412,2014,0.516,67.774,64.516,0.424,16.226,4.548,39.516,13.484,17.645
3413,2014,0.467,66.6,68.133,0.419,18.467,2.3,35.8,14.533,19.133
3414,2014,0.516,71.968,72.613,0.38,13.806,1.839,41.065,14.129,16.323
3415,2014,0.214,67.179,75.107,0.407,15.75,3.786,36.607,14.964,19.536
3416,2014,0.31,56.345,66.069,0.341,18.69,3.069,41.034,9.448,17.621
3417,2014,0.4,62.933,68.067,0.38,13.833,3.667,36.9,12.6,17.867
3418,2014,0.429,64.107,66.5,0.371,15.0,0.857,35.429,9.0,22.107
3419,2014,0.333,69.6,75.167,0.409,18.067,3.133,39.433,13.633,20.367
3420,2014,0.107,50.643,63.75,0.397,18.607,2.714,32.393,11.786,16.286
3421,2014,0.333,60.433,65.567,0.346,15.667,3.733,40.2,10.233,19.6
3422,2014,0.233,63.5,73.2,0.367,19.233,2.933,39.367,12.133,19.833
3423,2014,0.156,53.281,69.969,0.359,15.688,1.312,33.625,8.656,16.312
3424,2014,0.4,66.767,67.9,0.393,17.2,2.933,37.933,14.367,17.867
3425,2014,0.647,67.118,64.382,0.416,15.588,2.853,38.059,14.559,19.294
3426,2014,0.138,61.138,71.31,0.388,22.931,2.448,40.483,11.69,23.862
3427,2014,0.433,62.133,66.5,0.368,16.267,2.9,39.2,9.833,20.833
3428,2014,0.387,59.548,63.452,0.393,13.613,3.419,36.968,13.452,18.548
3429,2014,0.483,76.276,75.483,0.427,16.207,3.793,39.621,15.483,21.759
3430,2014,0.207,64.655,69.828,0.416,16.034,2.414,36.621,11.931,16.448
3431,2014,0.759,78.517,68.448,0.417,14.897,4.517,43.138,15.138,19.103
3432,2014,,,,,,,,,
3433,2014,0.71,75.806,66.548,0.401,14.29,2.226,41.387,15.516,17.516
3434,2014,0.194,64.903,75.806,0.432,19.129,1.968,33.71,13.742,19.161
3435,2014,0.621,72.241,66.655,0.455,16.931,0.793,35.0,15.966,18.621
3436,2014,0.233,61.967,71.167,0.364,20.133,2.2,39.133,13.167,24.567
3437,2014,0.733,64.6,57.533,0.414,8.8,4.0,33.767,16.667,13.833
3438,2014,0.452,70.29,68.355,0.401,14.677,1.355,36.742,13.258,19.323
3439,2014,0.467,64.667,63.1,0.398,15.3,3.4,41.4,14.867,19.733
3440,2014,,,,,,,,,
3441,2014,0.469,61.406,62.531,0.38,14.781,2.531,37.156,10.781,18.156
3442,2014,0.407,76.296,76.889,0.439,16.111,2.63,35.704,16.037,15.074
3443,2014,0.75,73.062,63.625,0.432,14.906,3.375,37.75,13.594,18.969
3444,2014,0.419,66.903,69.903,0.413,16.0,2.516,38.129,12.968,17.968
3445,2014,,,,,,,,,
3446,2014,,,,,,,,,
3447,2014,0.3,64.333,72.733,0.389,16.8,6.2,37.4,10.233,22.433
3448,2014,0.467,68.233,69.533,0.42,19.233,3.333,40.2,12.7,20.467
3449,2014,0.567,72.567,72.767,0.394,13.067,3.4,41.067,12.667,17.2
3450,2014,0.515,74.182,75.515,0.4,13.515,3.091,39.606,12.364,20.606
3451,2014,0.185,66.556,73.407,0.388,17.0,2.593,36.926,11.926,20.815
3452,2014,0.875,73.562,58.844,0.429,14.281,4.375,41.312,13.938,19.188
3453,2014,0.7,68.267,59.733,0.428,14.333,2.2,36.7,16.6,19.033
3454,2014,0.267,69.367,77.633,0.406,14.867,1.633,38.0,13.333,21.067
3455,2014,0.812,71.562,57.188,0.446,13.438,4.5,36.812,13.219,20.438
3456,2014,0.276,61.862,69.862,0.378,16.034,2.655,32.517,13.103,17.414
3457,2014,0.75,69.156,59.469,0.419,14.031,4.469,42.312,13.5,15.0
3458,2014,0.345,65.483,67.793,0.412,14.448,3.966,37.034,12.207,15.138
3459,2014,0.179,58.571,70.679,0.342,18.286,2.821,35.643,7.536,20.464
3460,2014,0.758,83.818,76.242,0.414,12.121,2.242,38.515,12.606,19.758
3461,2014,0.621,73.0,66.034,0.412,12.552,2.172,41.379,15.379,15.655
3462,2014,0.258,59.194,67.839,0.379,16.0,2.29,33.548,11.161,15.419
3463,2014,0.464,65.571,65.071,0.376,14.857,3.179,38.607,11.5,19.179
3464,2014,0.448,69.483,72.586,0.404,16.862,2.966,39.655,15.034,16.793
3465,2014,,,,,,,,,
3466,2014,,,,,,,,,
3101,2015,0.52,65.04,62.64,0.375,18.64,3.4,39.88,13.04,17.28
3102,2015,0.067,53.8,77.3,0.334,17.1,1.9,32.3,12.567,18.933
3103,2015,0.724,73.862,66.448,0.431,14.828,2.241,42.276,16.069,17.345
3104,2015,0.406,59.656,62.312,0.377,18.562,3.344,37.656,11.0,17.25
3105,2015,0.2,59.8,70.733,0.378,19.8,1.033,35.233,11.5,18.233
3106,2015,0.5,60.429,61.143,0.361,19.429,4.75,42.964,11.821,22.25
3107,2015,0.742,69.0,55.452,0.477,16.935,1.677,36.29,15.194,18.29
3108,2015,0.357,53.929,60.964,0.338,19.607,3.179,38.071,7.929,23.321
3109,2015,,,,,,,,,
3110,2015,0.75,63.344,57.219,0.442,12.906,2.844,33.094,15.406,15.781
3111,2015,0.448,67.207,70.655,0.407,19.172,4.0,39.759,11.828,20.069
3112,2015,0.333,58.1,66.6,0.365,15.0,3.0,37.433,9.933,15.6
3113,2015,0.844,67.938,55.625,0.438,13.906,2.188,36.625,14.656,15.281
3114,2015,0.875,65.281,51.031,0.447,14.156,2.688,34.844,13.969,18.125
3115,2015,0.192,51.577,68.577,0.347,21.269,2.346,36.192,8.846,19.346
3116,2015,0.567,60.3,55.4,0.374,13.4,3.567,40.3,11.8,17.233
3117,2015,0.688,71.406,65.312,0.449,15.312,2.344,36.531,12.688,16.062
3118,2015,,,,,,,,,
3119,2015,0.759,60.138,52.724,0.415,11.483,3.793,32.828,10.966,15.931
3120,2015,0.419,57.613,55.613,0.401,17.161,4.258,36.387,13.387,17.161
3121,2015,,,,,,,,,
3122,2015,0.31,69.345,75.0,0.411,15.862,3.414,37.966,13.655,18.0
3123,2015,0.567,64.633,60.033,0.42,15.933,3.233,34.7,14.867,15.667
3124,2015,0.909,80.061,59.394,0.481,14.03,5.697,44.515,20.818,16.758
3125,2015,0.467,62.5,65.5,0.402,16.667,2.967,40.267,14.533,15.067
3126,2015,0.393,56.821,63.679,0.356,17.214,6.5,37.786,10.893,17.0
3127,2015,0.138,58.621,71.034,0.369,15.655,2.207,32.966,11.276,16.069
3128,2015,,,,,,,,,
3129,2015,0.667,70.7,62.8,0.41,17.5,4.333,40.9,15.5,16.833
3130,2015,0.433,65.333,71.067,0.398,18.8,4.7,37.133,14.433,19.367
3131,2015,0.167,55.467,65.633,0.379,17.233,2.5,38.367,12.667,16.0
3132,2015,0.3,55.8,61.6,0.352,14.433,1.533,32.7,9.233,15.567
3133,2015,0.2,57.833,70.2,0.364,21.033,3.233,36.533,10.267,19.633
3134,2015,,,,,,,,,
3135,2015,0.357,65.464,69.179,0.384,14.893,2.643,35.643,10.607,18.25
3136,2015,0.71,70.613,66.194,0.401,16.097,2.387,41.161,13.935,15.516
3137,2015,0.6,61.067,57.9,0.404,17.367,3.8,40.567,12.333,15.0
3138,2015,0.613,64.452,62.484,0.373,18.323,4.097,42.097,12.387,19.29
3139,2015,0.448,63.0,67.379,0.405,14.379,3.828,36.586,12.172,13.931
3140,2015,0.71,68.452,64.581,0.434,14.161,2.355,35.871,16.323,15.71
3141,2015,0.419,65.742,68.226,0.393,15.097,3.71,41.774,11.548,14.742
3142,2015,0.517,67.276,66.966,0.392,16.828,2.172,42.448,12.345,21.517
3143,2015,0.719,69.531,62.188,0.441,15.344,3.906,39.344,16.531,15.781
3144,2015,0.586,60.103,61.448,0.38,18.897,3.483,39.207,14.931,16.414
3145,2015,0.333,61.5,65.3,0.408,16.167,2.533,32.8,11.9,16.833
3146,2015,0.481,56.852,59.481,0.398,14.704,2.37,33.778,10.667,15.037
3147,2015,,,,,,,,,
3148,2015,0.613,63.258,60.839,0.412,17.29,2.774,39.516,13.226,19.387
3149,2015,0.038,52.885,68.692,0.331,18.962,3.423,34.615,9.615,19.231
3150,2015,0.469,66.438,64.719,0.417,16.562,3.75,37.219,15.188,17.719
3151,2015,0.906,63.344,50.438,0.449,13.281,5.812,33.312,14.281,11.062
3152,2015,0.077,51.731,71.692,0.388,22.115,3.0,31.654,10.154,14.962
3153,2015,0.258,54.677,68.226,0.347,17.097,2.452,36.484,9.516,15.258
3154,2015,,,,,,,,,
3155,2015,0.3,58.933,71.1,0.371,16.433,4.133,32.067,10.2,19.633
3156,2015,0.586,70.276,71.31,0.406,14.034,3.034,38.034,14.414,17.69
3157,2015,0.32,66.2,68.6,0.41,17.8,2.04,39.04,10.64,17.88
3158,2015,0.167,55.867,69.267,0.372,18.433,2.733,36.367,10.5,17.267
3159,2015,0.29,57.71,62.032,0.364,16.097,3.548,37.065,11.613,17.032
3160,2015,0.469,69.125,68.344,0.428,17.0,4.5,41.812,15.062,20.562
3161,2015,0.75,65.321,58.143,0.411,12.071,3.429,37.679,14.821,14.464
3162,2015,0.296,62.074,68.111,0.362,18.407,3.667,39.741,10.185,20.63
3163,2015,0.97,89.727,47.667,0.542,12.364,8.091,44.0,21.636,11.455
3164,2015,0.222,58.37,67.889,0.374,18.926,2.667,37.111,11.259,19.667
3165,2015,0.536,58.571,57.893,0.39,14.643,2.036,37.429,14.464,15.75
3166,2015,0.567,69.067,66.667,0.408,11.7,3.433,37.867,15.3,15.9
3167,2015,0.733,73.667,67.033,0.399,15.067,2.467,38.867,16.0,19.7
3168,2015,0.406,59.688,62.625,0.375,16.344,1.906,37.25,10.938,15.969
3169,2015,0.719,67.406,58.531,0.39,14.75,2.844,42.188,12.625,16.719
3170,2015,0.516,86.161,82.0,0.377,14.0,1.613,39.806,16.097,19.968
3171,2015,0.5,55.786,58.714,0.362,17.464,3.75,36.786,10.393,18.0
3172,2015,0.167,56.367,67.967,0.375,18.633,3.533,38.733,13.533,18.8
3173,2015,0.806,75.774,63.839,0.438,15.871,5.226,42.548,14.323,19.935
3174,2015,0.469,61.656,61.031,0.396,14.531,3.375,37.531,11.281,16.125
3175,2015,0.107,60.429,78.0,0.416,20.143,3.036,33.286,11.143,17.643
3176,2015,0.258,60.742,71.452,0.37,15.161,2.774,36.613,11.806,17.871
3177,2015,0.788,86.788,69.879,0.435,12.424,2.727,40.545,19.909,16.818
3178,2015,0.357,63.286,67.643,0.396,12.714,2.714,35.607,13.5,15.393
3179,2015,0.655,75.517,70.724,0.442,16.552,2.828,42.414,17.034,16.345
3180,2015,0.667,58.067,55.4,0.398,13.533,2.533,31.767,14.733,15.3
3181,2015,0.677,70.774,59.129,0.439,18.226,6.516,45.774,14.968,15.903
3182,2015,0.677,70.581,63.258,0.405,16.0,4.194,41.968,15.903,17.742
3183,2015,0.333,59.267,66.633,0.413,18.033,4.733,34.933,12.667,19.1
3184,2015,0.32,61.8,69.8,0.378,16.64,2.72,38.12,11.96,22.36
3185,2015,0.613,66.032,64.032,0.373,13.903,2.419,40.29,10.258,16.871
3186,2015,0.607,69.5,64.643,0.434,14.643,4.786,36.143,13.857,16.786
3187,2015,0.677,66.452,60.323,0.389,18.548,5.548,41.452,13.839,20.742
3188,2015,0.613,69.677,65.323,0.42,16.161,2.839,39.516,13.903,17.548
3189,2015,0.586,66.31,66.103,0.417,18.345,5.0,38.172,13.31,19.31
3190,2015,0.656,68.375,64.25,0.447,16.156,4.219,39.031,12.219,17.594
3191,2015,0.387,62.226,67.226,0.391,13.806,1.387,31.71,12.774,14.903
3192,2015,0.333,66.367,69.767,0.391,15.867,3.833,37.367,10.933,19.667
3193,2015,0.484,57.29,60.774,0.403,13.516,2.548,33.935,14.968,15.774
3194,2015,0.414,66.931,72.483,0.406,15.034,1.724,34.931,12.207,17.966
3195,2015,0.935,71.677,52.871,0.434,11.516,3.516,34.71,14.161,16.258
3196,2015,0.433,61.933,62.033,0.397,19.233,3.5,36.733,12.367,19.8
3197,2015,0.259,56.481,67.222,0.365,19.704,2.593,37.704,10.185,20.037
3198,2015,0.103,58.0,75.517,0.359,19.034,2.897,40.103,11.448,14.931
3199,2015,0.879,75.727,56.939,0.448,17.061,3.758,44.394,16.0,17.727
3200,2015,0.633,59.167,54.7,0.404,16.1,2.567,38.6,13.367,17.667
3201,2015,0.69,63.0,59.586,0.399,18.034,4.862,38.69,11.621,16.793
3202,2015,0.567,66.933,65.5,0.436,15.7,3.3,39.733,12.233,15.933
3203,2015,0.903,72.71,58.323,0.43,17.935,3.774,47.452,16.71,17.161
3204,2015,0.143,59.643,72.0,0.385,17.393,3.464,36.536,11.0,17.0
3205,2015,0.433,62.5,64.233,0.352,17.833,4.067,41.233,10.933,18.333
3206,2015,0.433,67.833,73.4,0.376,16.5,3.533,41.967,11.0,18.467
3207,2015,0.129,63.161,73.355,0.364,18.29,4.581,43.613,11.677,20.71
3208,2015,0.613,58.903,54.161,0.367,16.129,2.516,38.613,12.387,16.903
3209,2015,0.414,65.897,68.103,0.413,17.345,2.0,37.345,13.759,18.0
3210,2015,0.562,72.656,67.688,0.413,15.875,4.0,42.406,12.281,17.562
3211,2015,0.774,71.355,61.097,0.43,16.742,5.419,40.194,14.194,18.032
3212,2015,0.259,54.148,67.148,0.355,18.037,2.296,30.037,10.37,16.222
3213,2015,0.44,60.12,59.56,0.364,15.2,1.0,37.96,11.92,16.84
3214,2015,0.6,64.733,59.067,0.36,13.967,2.8,41.5,12.833,19.6
3215,2015,,,,,,,,,
3216,2015,0.485,58.545,59.939,0.391,16.03,1.788,33.485,13.333,15.636
3217,2015,0.5,65.143,69.714,0.388,17.607,4.036,41.464,14.357,17.071
3218,2015,0.724,66.724,59.448,0.397,15.448,3.759,44.586,13.828,18.138
3219,2015,0.613,69.161,64.968,0.419,17.419,4.903,39.581,12.581,19.839
3220,2015,0.625,62.156,58.125,0.39,18.094,3.031,40.875,13.812,17.469
3221,2015,0.469,62.094,63.719,0.392,17.531,4.125,38.0,15.219,18.094
3222,2015,0.214,52.536,66.0,0.342,17.75,3.643,33.821,9.714,18.857
3223,2015,0.379,64.034,67.586,0.429,18.759,4.655,39.103,14.069,19.897
3224,2015,0.129,60.581,75.032,0.364,19.258,3.194,35.516,11.452,19.065
3225,2015,0.444,67.259,66.185,0.376,14.926,4.111,44.407,13.593,17.222
3226,2015,0.385,62.423,69.577,0.396,17.308,3.115,38.308,11.654,19.769
3227,2015,0.5,62.286,61.214,0.389,17.107,3.214,43.107,12.571,19.679
3228,2015,0.484,66.871,64.258,0.397,16.226,3.968,35.742,14.323,18.226
3229,2015,0.067,52.4,68.667,0.342,18.967,2.1,36.433,8.3,17.633
3230,2015,0.12,56.04,68.8,0.385,18.2,2.24,35.52,11.68,18.36
3231,2015,0.484,71.903,65.774,0.422,14.258,2.71,36.935,15.065,17.29
3232,2015,0.552,61.483,60.483,0.373,16.345,3.828,38.931,11.828,18.931
3233,2015,0.5,69.033,66.267,0.421,14.467,3.933,37.633,15.033,16.633
3234,2015,0.774,79.806,72.613,0.456,13.71,4.484,36.548,18.323,17.194
3235,2015,0.6,69.5,63.167,0.405,12.5,3.233,39.167,15.7,14.933
3236,2015,0.25,67.857,75.107,0.4,16.5,2.429,33.25,11.214,22.071
3237,2015,0.448,64.759,65.414,0.428,17.448,3.207,37.31,10.793,18.103
3238,2015,0.452,63.581,68.065,0.359,21.903,2.935,42.129,10.516,23.032
3239,2015,0.37,59.667,66.148,0.369,19.259,3.37,38.778,9.074,20.074
3240,2015,0.655,64.966,59.552,0.379,11.207,2.034,40.483,12.31,15.0
3241,2015,0.903,75.516,59.161,0.417,13.613,4.226,45.0,15.226,18.226
3242,2015,0.469,63.281,62.0,0.425,17.562,4.688,36.125,14.219,17.25
3243,2015,0.567,58.9,57.7,0.382,15.1,4.767,33.933,12.6,14.167
3244,2015,0.567,63.433,62.533,0.398,14.767,2.9,39.833,11.333,15.633
3245,2015,0.172,55.345,65.828,0.409,18.345,3.552,35.724,12.966,19.414
3246,2015,0.719,74.375,68.562,0.395,16.594,4.281,41.5,10.656,20.969
3247,2015,0.484,62.0,65.226,0.372,14.419,4.097,38.581,12.161,19.71
3248,2015,0.452,58.065,60.452,0.376,15.452,4.032,37.903,12.258,16.226
3249,2015,0.519,70.222,69.296,0.409,17.63,3.037,35.222,12.63,19.259
3250,2015,0.6,68.467,64.433,0.426,15.533,2.167,41.167,13.6,15.6
3251,2015,0.806,67.29,57.742,0.416,16.516,4.742,43.742,12.806,19.194
3252,2015,0.25,63.214,71.893,0.398,15.75,1.643,32.607,13.643,18.143
3253,2015,0.7,67.733,61.2,0.41,16.0,2.333,36.133,14.233,16.4
3254,2015,0.3,64.233,70.267,0.369,21.6,1.867,39.567,10.5,21.333
3255,2015,0.133,55.8,70.933,0.341,14.7,2.5,31.1,10.5,16.733
3256,2015,0.5,69.967,69.9,0.406,16.533,2.3,40.1,14.767,18.633
3257,2015,0.806,73.355,58.065,0.443,14.548,3.935,41.742,17.548,17.613
3258,2015,0.226,65.355,74.968,0.393,16.645,2.677,36.258,14.065,18.581
3259,2015,0.233,52.667,63.6,0.329,15.933,2.567,32.967,9.433,17.533
3260,2015,0.194,55.161,68.194,0.366,18.677,5.806,36.516,10.548,19.871
3261,2015,0.567,63.233,60.067,0.404,17.2,2.433,37.6,11.167,19.467
3262,2015,0.464,62.679,70.286,0.398,17.679,2.571,35.5,11.964,16.214
3263,2015,0.742,61.097,53.968,0.433,15.161,1.871,32.065,14.581,14.677
3264,2015,0.1,51.667,66.533,0.343,16.0,2.833,33.267,12.367,15.6
3265,2015,0.656,63.656,59.094,0.405,11.875,5.531,35.625,13.625,12.406
3266,2015,0.29,67.355,77.903,0.391,18.387,3.548,40.097,12.323,19.613
3267,2015,0.5,62.571,62.071,0.401,14.107,3.143,36.429,10.214,15.714
3268,2015,0.938,80.219,60.906,0.473,15.406,3.406,43.094,16.812,15.594
3269,2015,0.4,60.767,64.933,0.407,17.567,2.333,37.5,13.333,18.867
3270,2015,0.5,67.731,70.654,0.385,15.269,0.923,39.154,11.769,19.192
3271,2015,0.433,61.1,64.267,0.372,19.1,3.6,41.2,10.8,17.233
3272,2015,0.452,58.419,62.323,0.378,16.903,2.806,37.452,11.323,18.452
3273,2015,0.562,66.469,63.625,0.404,10.812,3.875,40.281,11.062,13.875
3274,2015,0.613,66.806,59.452,0.391,14.645,4.258,38.935,10.774,18.806
3275,2015,0.207,54.517,65.172,0.35,18.276,3.0,37.31,10.207,18.103
3276,2015,0.5,69.821,67.143,0.429,15.607,1.964,37.714,16.786,15.75
3277,2015,0.516,68.0,64.548,0.403,17.548,3.516,43.0,14.129,17.0
3278,2015,0.719,76.312,71.719,0.427,15.344,6.031,44.281,17.719,14.188
3279,2015,0.567,64.533,62.7,0.376,17.2,2.967,39.4,12.333,21.733
3280,2015,0.812,74.156,57.656,0.402,16.406,4.906,41.469,13.312,20.125
3281,2015,0.567,63.367,59.533,0.402,16.9,3.367,41.133,13.133,19.533
3282,2015,0.214,57.107,66.0,0.412,18.571,2.0,35.786,11.429,15.357
3283,2015,0.562,67.375,66.75,0.391,16.938,3.219,39.844,11.188,17.719
3284,2015,0.419,63.323,66.548,0.359,16.935,4.065,41.871,13.71,19.774
3285,2015,0.733,65.667,57.967,0.394,12.6,6.067,43.1,13.7,15.933
3286,2015,0.464,66.893,68.286,0.423,16.964,3.214,40.071,14.214,17.464
3287,2015,0.379,69.172,73.621,0.41,16.931,4.552,40.793,13.345,16.621
3288,2015,0.269,55.385,63.385,0.318,16.038,1.769,39.0,6.731,18.192
3289,2015,,,,,,,,,
3290,2015,0.071,49.357,67.393,0.329,23.25,2.893,37.536,9.143,18.75
3291,2015,0.267,57.167,66.3,0.385,18.567,2.067,31.9,10.667,17.167
3292,2015,0.7,72.533,59.5,0.419,15.567,4.433,40.333,15.467,18.7
3293,2015,0.222,70.593,78.667,0.374,17.296,3.63,41.704,12.148,18.222
3294,2015,0.613,66.129,60.806,0.429,13.29,3.484,36.129,16.0,18.645
3295,2015,0.357,67.714,73.286,0.398,15.25,3.214,37.857,13.643,17.893
3296,2015,0.414,54.759,55.759,0.367,10.552,1.828,33.759,12.69,15.759
3297,2015,0.581,61.613,61.839,0.373,16.419,3.419,36.742,11.548,18.935
3298,2015,0.533,55.067,54.133,0.357,14.567,2.6,36.433,12.3,14.933
3299,2015,0.621,59.448,54.793,0.393,17.345,3.0,37.552,11.862,17.103
3300,2015,0.25,51.5,65.357,0.34,20.0,2.464,37.929,8.429,16.964
3301,2015,0.533,66.667,62.5,0.385,14.033,2.033,36.233,12.367,17.367
3302,2015,,,,,,,,,
3303,2015,0.308,58.731,65.538,0.392,16.308,5.077,35.0,12.269,17.654
3304,2015,0.677,67.065,60.548,0.409,13.484,2.677,41.032,14.774,12.968
3305,2015,0.276,57.862,63.241,0.381,19.517,5.103,43.069,13.034,15.793
3306,2015,0.571,59.929,60.786,0.412,14.607,3.321,35.464,13.679,17.607
3307,2015,0.625,61.625,59.844,0.399,16.188,3.75,37.844,11.562,17.25
3308,2015,0.741,71.926,65.704,0.412,16.481,3.481,38.37,13.185,17.852
3309,2015,0.28,57.6,68.4,0.365,18.52,2.6,35.64,8.08,20.44
3310,2015,0.452,62.71,62.484,0.404,16.129,3.097,41.516,15.032,16.774
3311,2015,0.552,62.966,63.483,0.382,19.793,3.103,37.931,11.31,18.552
3312,2015,0.37,53.815,58.296,0.351,14.407,4.296,37.63,11.852,15.889
3313,2015,0.467,63.7,62.267,0.377,17.9,2.233,43.233,12.0,17.7
3314,2015,0.75,75.469,64.656,0.412,15.469,4.844,41.719,14.781,18.531
3315,2015,0.517,69.69,68.172,0.433,18.483,3.69,41.621,14.793,18.31
3316,2015,0.321,52.036,63.179,0.348,18.214,2.464,39.964,10.143,16.821
3317,2015,0.172,51.828,61.897,0.344,18.379,2.207,36.931,7.69,19.586
3318,2015,0.138,60.379,68.724,0.393,17.724,2.138,36.241,12.103,17.414
3319,2015,0.429,62.607,65.786,0.402,17.571,2.464,38.893,13.036,17.429
3320,2015,0.548,63.71,60.935,0.381,12.129,4.355,36.419,13.194,14.548
3321,2015,0.733,71.333,63.4,0.431,14.6,6.1,37.6,17.0,16.067
3322,2015,0.517,59.724,63.0,0.38,13.103,2.034,33.517,10.69,15.793
3323,2015,0.939,81.242,59.545,0.499,15.061,4.939,41.333,18.212,14.545
3324,2015,0.357,65.964,71.821,0.368,14.25,2.893,41.464,14.536,18.25
3325,2015,0.867,70.3,55.933,0.415,13.733,2.933,38.033,13.367,19.233
3326,2015,0.697,80.667,71.091,0.436,13.758,6.364,40.758,15.364,15.273
3327,2015,,,,,,,,,
3328,2015,0.645,73.484,67.419,0.434,17.0,3.0,38.065,14.032,20.806
3329,2015,0.645,64.258,55.968,0.42,14.0,4.226,41.065,14.903,14.968
3330,2015,0.625,62.438,60.594,0.384,17.125,3.875,42.812,11.656,15.906
3331,2015,0.483,61.966,65.0,0.407,18.448,5.897,41.276,10.69,18.31
3332,2015,0.433,65.3,67.9,0.415,14.567,3.3,38.433,13.2,15.067
3333,2015,0.862,72.448,57.138,0.454,14.207,5.793,43.034,18.517,14.966
3334,2015,0.679,69.607,65.679,0.395,13.179,2.857,35.036,14.571,20.214
3335,2015,0.704,59.593,54.333,0.388,14.444,6.259,40.074,13.741,13.926
3336,2015,0.2,62.867,70.767,0.399,18.4,4.933,41.9,13.633,19.967
3337,2015,0.267,63.233,71.333,0.389,14.067,2.5,33.233,12.367,19.3
3338,2015,0.633,66.5,59.9,0.393,14.2,5.5,40.567,15.3,15.333
3339,2015,0.133,63.7,73.533,0.409,17.1,3.233,34.6,11.767,19.4
3340,2015,0.148,55.519,76.889,0.366,17.704,2.407,32.519,10.556,17.593
3341,2015,0.419,61.323,67.355,0.353,17.903,3.129,38.677,10.194,18.935
3342,2015,0.483,52.207,52.276,0.385,16.828,2.276,34.379,11.103,16.138
3343,2015,,,,,,,,,
3344,2015,0.2,60.567,70.167,0.399,18.1,2.833,37.2,13.1,18.167
3345,2015,0.355,63.194,66.323,0.393,15.871,4.258,38.129,15.0,16.968
3346,2015,0.912,78.382,63.176,0.412,13.353,5.882,42.324,19.824,19.059
